id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
25270716,LUXE 2BR+ Condo w/Rooftop in Heart of Downtown DC,46582948,10/14/15,United States,within an hour,100%,t,Mount Vernon Square,37,37,t,f,Capitol Hill,20001,38.89971,-77.00962,f,Serviced apartment,Entire home/apt,9,2,3,5,Real Bed,$298.00 ,,,$350.00 ,$130.00 ,4,$20.00 ,4,180,4,4,1125,1125,4,1125,3 weeks ago,41,88,35,7/2/18,3/2/20,98,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,7,3.67
25280093,Private Getaway! Professionally Cleaned & Parking!,16259214,6/1/14,"Washington, District of Columbia, United States",within an hour,100%,t,Near Northeast/H Street Corridor,2,2,t,f,Near Northeast/H Street Corridor,20002,38.90036,-77.00093,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$115.00 ,,,$0.00 ,$85.00 ,1,$0.00 ,1,14,1,1,1125,1125,1,1125,3 months ago,154,109,54,6/5/18,5/29/20,96,10,9,10,10,10,9,f,t,f,flexible,f,f,2,4.38
25286652,"Spacious, elegant 2b2b in Dupont/Kalorama",44838970,9/22/15,"Washington, District of Columbia, United States",N/A,N/A,f,Kalorama,1,1,t,t,Kalorama,20008,38.91258,-77.04948,t,Apartment,Entire home/apt,4,2,2,3,Real Bed,$175.00 ,,,$200.00 ,$60.00 ,1,$0.00 ,2,45,2,2,45,45,2,45,23 months ago,0,5,0,6/9/18,7/19/18,96,9,9,10,10,9,10,f,f,f,strict_14_with_grace_period,f,f,1,0.2
25289155,Historic Capitol Stay Steps to World Power!,8008783,8/7/13,"Washington, District of Columbia, United States",within an hour,89%,f,Downtown/Penn Quarter,51,51,t,t,Capitol Hill,20003,38.89064,-76.99849,t,House,Entire home/apt,10,3.5,5,6,Real Bed,$495.00 ,,,$0.00 ,$225.00 ,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,3 months ago,49,17,5,6/28/18,8/6/19,95,9,9,10,9,10,9,f,f,f,strict_14_with_grace_period,f,f,47,0.71
25292714,In the heart of NE DC,91869463,8/25/16,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,f,Trinidad,20002,38.90407,-76.98887,t,House,Private room,2,1,0,1,Real Bed,$100.00 ,,,$250.00 ,$30.00 ,2,$25.00 ,1,1125,1,2,1125,1125,1.3,1125,19 months ago,0,11,0,6/8/18,11/16/18,100,10,10,10,10,10,10,f,f,f,flexible,f,f,1,0.44
25294169,Cozy guest bedroom,191067732,5/22/18,US,N/A,N/A,f,,1,1,t,f,Fort Lincoln,20018,38.92248,-76.95059,t,Townhouse,Private room,1,1,1,1,Real Bed,$65.00 ,,,,,1,$0.00 ,1,3,1,1,3,3,1,3,16 months ago,363,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
25314826,Cozy 2BR Petworth Apartment,25361806,12/29/14,"New York, New York, United States",N/A,N/A,f,Petworth,1,1,t,t,Petworth,20011,38.94458,-77.02473,t,House,Entire home/apt,3,1,2,3,Real Bed,$61.00 ,,,$0.00 ,$10.00 ,1,$10.00 ,1,31,1,1,31,31,1,31,11 months ago,0,91,6,6/3/18,7/5/19,93,10,10,10,10,10,10,f,t,f,flexible,f,f,1,3.65
25326593,Capitol Hill Interns/ Student bunks 2-6,146624030,8/18/17,"Washington, District of Columbia, United States",within an hour,98%,f,Capitol Hill,42,42,t,f,Capitol Hill,20003,38.87929,-76.98737,t,House,Shared room,6,1,1,1,Real Bed,$39.00 ,,,$0.00 ,$10.00 ,1,$35.00 ,1,1125,1,1,1125,1125,1,1125,3 months ago,90,2,1,11/3/18,3/14/20,80,9,10,9,9,10,9,f,t,f,flexible,f,f,42,0.1
25339281,The Basement in Le Droit,25553658,1/3/15,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,f,LeDroit Park,20001,38.91603,-77.01835,t,Apartment,Entire home/apt,1,1,1,1,Real Bed,$50.00 ,,,,$20.00 ,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,9 months ago,0,9,2,6/1/18,8/8/19,85,9,8,10,10,10,9,f,t,f,strict_14_with_grace_period,f,f,1,0.36
25344394,Sunny Washington Apt in the Heart of the Capital,1217684,9/27/11,"Miami Beach, Florida, United States",within a day,100%,f,Flaminio,0,0,t,t,Adams Morgan,20009,38.9264,-77.03981,t,Apartment,Entire home/apt,6,1,2,3,Real Bed,$109.00 ,,,$0.00 ,$100.00 ,2,$15.00 ,13,180,13,13,180,180,13,180,23 months ago,348,1,0,7/22/18,7/22/18,80,8,10,8,8,10,8,f,f,f,moderate,f,f,1,0.04
25348151,LOVE DC UNIT 21,98694394,10/7/16,"Fayetteville, North Carolina, United States",within an hour,100%,t,Petworth,3,3,t,f,Petworth,20011,38.94223,-77.0248,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$110.00 ,,,,,1,$0.00 ,5,180,5,5,1125,1125,5,1125,4 weeks ago,179,4,1,6/26/18,9/29/19,100,10,10,10,10,10,10,f,t,f,flexible,f,f,3,0.17
25367818,Perfectly located DuPont Circle-West End Apartment,191539735,5/25/18,"Washington, District of Columbia, United States",within an hour,100%,t,Dupont Circle,1,1,t,f,Dupont Circle,20036,38.9069,-77.04635,t,Townhouse,Entire home/apt,3,1,1,2,Real Bed,$150.00 ,,,$0.00 ,$50.00 ,1,$0.00 ,1,60,1,1,1125,1125,1,1125,3 months ago,43,124,45,6/5/18,3/14/20,99,10,10,10,10,10,9,f,t,f,flexible,f,f,1,4.99
25378845,"Victorian house, private one bedroom bsmt apt.",191611525,5/25/18,"Washington, District of Columbia, United States",within an hour,100%,t,,1,1,t,t,Bloomingdale,20001,38.91586,-77.01019,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$115.00 ,,,$100.00 ,$50.00 ,2,$10.00 ,3,1125,3,30,1125,1125,10.8,1125,3 weeks ago,20,105,44,6/4/18,4/26/20,98,10,10,10,10,9,10,f,t,f,moderate,f,f,1,4.22
25380396,Large Cozy Brownstone House near the Convention Center,90117890,8/15/16,"Washington, District of Columbia, United States",within an hour,100%,t,Logan Circle,5,5,t,t,Logan Circle,20001,38.91011,-77.02616,t,House,Entire home/apt,8,2.5,3,5,Real Bed,$299.00 ,,,$299.00 ,$149.00 ,8,$0.00 ,3,1125,2,3,1125,1125,2.1,1125,2 months ago,235,70,27,7/18/18,2/26/20,99,10,10,10,10,10,10,f,t,f,moderate,f,f,5,2.99
25380622,"Penthouse bright, spacious and stylish in Logan C",6368591,5/13/13,"Copenhagen, Denmark",N/A,N/A,f,,1,1,t,f,Logan Circle,20001,38.90945,-77.02805,t,Apartment,Entire home/apt,3,2,1,2,Real Bed,$150.00 ,,,$0.00 ,$100.00 ,1,$0.00 ,3,15,3,3,15,15,3,15,20 months ago,0,2,0,6/28/18,10/30/18,100,10,10,10,10,10,9,f,f,f,strict_14_with_grace_period,f,f,1,0.08
25391332,HISTORIC HOME - AMAZING LOCATION ** PARKING ** W/D,191685179,5/26/18,US,within an hour,100%,t,Bloomingdale,2,2,t,f,Bloomingdale,20001,38.91481,-77.01359,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$80.00 ,,,$250.00 ,$80.00 ,3,$25.00 ,1,365,1,4,1125,1125,3.5,1125,3 weeks ago,173,100,51,5/27/18,5/3/20,94,10,10,10,10,10,9,f,f,f,moderate,f,f,2,3.97
25393087,Luxuriously Renovated Home in Great 14th St Location,42598043,8/26/15,"Washington, District of Columbia, United States",within an hour,100%,t,Bloomingdale,5,5,t,t,Columbia Heights,20009,38.92235,-77.02785,t,House,Entire home/apt,8,2,2,4,Real Bed,$330.00 ,,,$199.00 ,$110.00 ,1,$0.00 ,4,1125,4,4,1125,1125,4,1125,4 months ago,310,111,43,6/10/18,5/31/20,99,10,10,10,10,10,9,f,f,f,moderate,f,f,6,4.49
25393940,Cozy Apartment Downtown DC,148666996,9/1/17,"Gaithersburg, Maryland, United States",N/A,N/A,f,Mount Vernon Square,2,2,t,f,Mount Vernon Square,20001,38.90497,-77.01806,t,Apartment,Entire home/apt,4,1,0,1,Real Bed,$150.00 ,,,,$75.00 ,2,$20.00 ,1,1125,1,1,1125,1125,1,1125,9 months ago,85,56,2,6/8/18,6/27/19,98,10,10,9,10,10,10,f,t,f,moderate,f,f,2,2.26
25399761,Stunning Modern Loft in the Heart of D.C.,25173011,12/24/14,"Washington, District of Columbia, United States",within a day,100%,f,,1,1,t,t,Logan Circle,20005,38.91119,-77.03269,t,Loft,Entire home/apt,4,1.5,1,3,Real Bed,$218.00 ,,,$0.00 ,$105.00 ,4,$25.00 ,2,1125,2,2,1125,1125,2,1125,3 weeks ago,0,13,3,6/17/18,5/30/20,100,10,10,10,10,10,10,f,f,f,flexible,f,f,1,0.53
25404167,AU Park Lovely Family Home,17633,5/18/09,"Washington, District of Columbia, United States",within an hour,96%,f,Berkley,52,52,t,t,American University Park,20016,38.94488,-77.09197,t,House,Entire home/apt,8,3,3,5,Real Bed,$289.00 ,,,$600.00 ,$120.00 ,4,$20.00 ,14,60,3,14,1125,1125,13.1,1125,5 weeks ago,17,2,2,8/31/19,1/28/20,,,,,,,,f,t,f,moderate,f,t,48,0.2
25404239,Centrally located Entire Apt.,65621654,4/3/16,"Washington, District of Columbia, United States",within a day,50%,f,LeDroit Park,8,8,t,t,LeDroit Park,20001,38.91574,-77.02036,t,House,Entire home/apt,2,1,1,1,Real Bed,$90.00 ,,,$100.00 ,$25.00 ,1,$0.00 ,2,31,2,2,31,31,2,31,3 months ago,2,185,55,6/9/18,4/10/20,99,10,10,10,10,10,10,f,f,f,flexible,f,f,1,7.48
25418257,"Comfortable CityView Apartment, queen bed+couch",97432247,9/30/16,"Washington, District of Columbia, United States",N/A,N/A,f,Foggy Bottom,2,2,t,t,Foggy Bottom,20037,38.89999,-77.05051,t,Apartment,Private room,3,1,1,1,Real Bed,$92.00 ,,,$178.00 ,$59.00 ,1,$59.00 ,1,1125,1,1,1125,1125,1,1125,23 months ago,0,4,0,6/14/18,8/5/18,80,10,8,10,10,10,8,f,f,f,flexible,f,f,2,0.16
25418737,Modern Cozy Basement Unit Room in DC Free Parking,12571117,2/25/14,"Washington, District of Columbia, United States",within an hour,100%,t,Deanwood,1,1,t,f,Deanwood,20019,38.90085,-76.92819,t,House,Private room,2,1,1,1,Real Bed,$40.00 ,,,$0.00 ,$45.00 ,2,$28.00 ,2,1125,2,2,1125,1125,2,1125,3 weeks ago,31,103,51,6/19/18,6/1/20,95,10,10,10,10,9,10,f,t,f,strict_14_with_grace_period,f,f,1,4.22
25418855,Private room in a quaint DC row house,6488586,5/20/13,"Washington, District of Columbia, United States",N/A,N/A,t,,1,1,t,t,Edgewood,20002,38.92165,-77.00303,t,Townhouse,Private room,2,1,1,1,Real Bed,$40.00 ,,,$0.00 ,$0.00 ,1,$0.00 ,2,5,2,2,5,5,2,5,2 months ago,0,56,19,10/10/18,3/10/20,99,10,10,10,10,10,10,f,t,f,flexible,f,f,1,2.72
25427824,Mount Pleasant house - perfect location,163825346,12/23/17,"Washington, District of Columbia, United States",N/A,N/A,f,Mount Pleasant,1,1,t,f,Mount Pleasant,20009,38.92936,-77.04204,t,House,Entire home/apt,6,2.5,3,3,Real Bed,$300.00 ,,,$0.00 ,$50.00 ,1,$0.00 ,2,15,2,2,15,15,2,15,9 months ago,0,9,3,6/16/18,8/6/19,100,10,10,10,10,10,10,f,f,f,flexible,f,f,1,0.37
25448874,Luxury Private Bedroom/Bathroom - 14th/U st,37919105,7/8/15,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,1,1,t,t,Columbia Heights,20009,38.92215,-77.03065,t,Apartment,Private room,2,1,1,1,Real Bed,$70.00 ,,,,,1,$0.00 ,7,30,7,7,30,30,7,30,24 months ago,0,2,0,5/29/18,6/7/18,,,,,,,,f,f,f,flexible,f,f,1,0.08
25456729,Large Private Duplex in Georgetown w/ 2 bedrooms,186452920,4/26/18,US,within an hour,90%,f,Georgetown,3,3,t,f,Georgetown,20007,38.90418,-77.06398,t,Apartment,Entire home/apt,6,1.5,1,1,Real Bed,$100.00 ,,,$0.00 ,$50.00 ,2,$20.00 ,5,1125,5,5,1125,1125,5,1125,3 weeks ago,43,103,36,5/31/18,3/7/20,96,10,9,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,2,4.11
25460607,Cozy townhouse on main bus route!,192178574,5/28/18,"Washington, District of Columbia, United States",N/A,N/A,f,Northwest Washington,0,0,t,f,Truxton Circle,20036,38.90944,-77.01548,t,Townhouse,Entire home/apt,4,1,2,3,Real Bed,$52.00 ,,,,,1,$0.00 ,14,1125,14,14,1125,1125,14,1125,4 weeks ago,2,0,0,,,,,,,,,,f,f,f,moderate,f,f,1,
25474562,"New 2BR condo 3 blk. to downtown, walk everywhere!",105748910,11/30/16,"Washington, District of Columbia, United States",within an hour,100%,t,Logan Circle,3,3,t,t,Logan Circle,20005,38.90964,-77.02772,t,Condominium,Entire home/apt,6,1,2,3,Real Bed,$129.00 ,,,$0.00 ,$89.00 ,4,$19.00 ,1,1125,1,2,1125,1125,1.1,1125,3 weeks ago,51,24,9,7/29/18,3/15/20,98,10,10,10,10,10,9,f,f,f,strict_14_with_grace_period,f,f,2,1.04
25474638,Awaken the Dawn Bunks&Breakfast (Capitol Hill) 2-5,146624030,8/18/17,"Washington, District of Columbia, United States",within an hour,98%,f,Capitol Hill,42,42,t,f,Capitol Hill,20003,38.8793,-76.98964,t,House,Shared room,1,1,1,1,Real Bed,$35.00 ,,,$0.00 ,$10.00 ,1,$34.00 ,1,1125,1,1,1125,1125,1,1125,3 months ago,365,64,21,6/5/18,3/16/20,90,9,9,9,10,9,9,f,t,f,moderate,f,f,42,2.57
25475308,Awaken the Dawn Bunks&Breakfast (Capitol Hill) 2-6,146624030,8/18/17,"Washington, District of Columbia, United States",within an hour,98%,f,Capitol Hill,42,42,t,f,Capitol Hill,20003,38.87769,-76.98952,t,House,Shared room,1,1,1,1,Real Bed,$35.00 ,,,$0.00 ,$10.00 ,1,$35.00 ,1,1125,1,1,1125,1125,1,1125,3 months ago,365,44,35,12/14/18,3/15/20,93,10,9,10,9,9,10,f,t,f,flexible,f,f,42,2.38
25475928,DIY bnb in Cathedral Heights music school #3,4948020,2/3/13,"Washington, District of Columbia, United States",N/A,N/A,f,Cleveland Park,3,3,t,t,Cleveland Park,20016,38.93619,-77.07289,t,Apartment,Private room,2,1.5,1,1,Pull-out Sofa,$50.00 ,,,,$10.00 ,2,$50.00 ,3,3,2,3,3,3,2.7,3,6 months ago,88,12,1,6/17/18,12/23/19,93,10,9,10,9,10,10,f,f,f,moderate,f,f,1,0.49
25476758,Awaken the Dawn Bunks&Breakfast (Capitol Hill) 2-7,146624030,8/18/17,"Washington, District of Columbia, United States",within an hour,98%,f,Capitol Hill,42,42,t,f,Capitol Hill,20003,38.87884,-76.9876,t,House,Shared room,1,1,1,1,Real Bed,$35.00 ,,,$0.00 ,$10.00 ,1,$35.00 ,1,1125,1,1,1125,1125,1,1125,3 months ago,365,8,1,6/10/18,6/28/19,90,10,9,10,9,10,10,f,t,f,flexible,f,f,42,0.32
25482294,DC Home Near the Ball Parks & Monument,192322273,5/29/18,US,N/A,N/A,f,Southwest Waterfront,1,1,t,f,Southwest Waterfront,20024,38.87723,-77.01106,t,Apartment,Entire home/apt,6,1,2,3,Real Bed,$175.00 ,,,$0.00 ,$0.00 ,4,$20.00 ,3,1125,3,3,1125,1125,3,1125,3 months ago,331,36,16,7/2/18,11/15/19,96,10,10,10,10,9,10,f,f,f,strict_14_with_grace_period,f,f,1,1.5
25484001,Quiet studio in Dupont Circle - BEST location!,5400612,3/10/13,"Washington, District of Columbia, United States",N/A,N/A,f,Dupont Circle,2,2,t,t,Dupont Circle,20036,38.91026,-77.04016,t,Apartment,Entire home/apt,3,1,0,1,Real Bed,$149.00 ,,,$0.00 ,$50.00 ,2,$20.00 ,10,20,10,10,20,20,10,20,11 months ago,0,9,0,6/18/18,5/12/19,100,10,10,10,10,10,10,f,f,f,moderate,f,f,1,0.37
25487660,Entire Extra Large Luxury 3 bedroom Condo,153142984,10/3/17,US,within an hour,100%,t,Park View,5,5,t,f,Park View,20010,38.93046,-77.02097,t,Condominium,Entire home/apt,10,3.5,3,3,Real Bed,$180.00 ,,,$100.00 ,$100.00 ,6,$10.00 ,3,30,3,3,30,30,3,30,2 months ago,174,48,10,6/9/18,2/16/20,95,10,10,10,10,9,9,f,t,f,moderate,f,f,4,1.94
25491424,"Custom-Designed, Authentic & Hip DC Vacation House",2881676,7/9/12,"Washington, District of Columbia, United States",within an hour,100%,t,Petworth,2,2,t,t,Petworth,20011,38.9463,-77.02632,t,Townhouse,Entire home/apt,6,2,3,3,Real Bed,$300.00 ,,,$500.00 ,$250.00 ,6,$75.00 ,5,18,5,5,1125,1125,5,1125,18 months ago,89,0,0,,,,,,,,,,f,f,f,moderate,t,t,2,
25501812,"Private Suite, perfect for Summer Interns!",17934570,7/10/14,"Gulfport, Florida, United States",within a day,50%,f,Capitol Hill,6,6,t,t,Capitol Hill,20002,38.8941,-77.00206,t,House,Private room,1,1,1,1,Real Bed,$100.00 ,,,$250.00 ,$100.00 ,1,$99.00 ,30,1125,30,30,1125,1125,30,1125,15 months ago,365,1,0,9/23/18,9/23/18,20,2,2,10,2,10,4,f,t,f,flexible,f,f,5,0.05
25502416,"Charming Capitol Hill One Bedroom Apt, Sleeps Four",190842767,5/21/18,"Washington, District of Columbia, United States",within an hour,100%,t,Near Northeast/H Street Corridor,1,1,t,f,Near Northeast/H Street Corridor,20002,38.89877,-76.99587,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$110.00 ,,,$0.00 ,$75.00 ,1,$0.00 ,1,28,1,1,1125,1125,1,1125,4 months ago,204,169,70,7/3/18,6/13/20,97,10,9,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,1,7.06
25505507,Embassy Enclave/ by Omni Shoreham Hotel,24688905,12/10/14,"Washington, District of Columbia, United States",N/A,N/A,f,Woodley Park,2,2,t,t,Woodley Park,20008,38.92311,-77.05699,t,House,Private room,1,1.5,1,1,Real Bed,$99.00 ,,,$300.00 ,$100.00 ,1,$0.00 ,5,14,5,5,14,14,5,14,4 months ago,365,3,2,4/7/19,10/16/19,100,10,10,10,10,10,10,f,t,f,flexible,f,f,2,0.2
25505828,Basement Studio Apartment,192477761,5/30/18,"Washington, District of Columbia, United States",within an hour,100%,f,Trinidad,1,1,t,f,Trinidad,20002,38.9053,-76.98591,t,Apartment,Entire home/apt,2,1,0,0,Real Bed,$100.00 ,,,$0.00 ,$50.00 ,1,$0.00 ,1,5,1,1,5,5,1,5,4 months ago,87,47,20,6/30/18,6/15/20,89,9,9,10,10,9,9,f,t,f,flexible,f,f,1,1.96
25510204,Lovely Studio overlooking park,34544632,5/29/15,"Washington, District of Columbia, United States",within a day,93%,f,Adams Morgan,4,4,t,t,Adams Morgan,20009,38.92405,-77.0452,t,Other,Private room,2,1,1,1,Real Bed,$65.00 ,,,$100.00 ,$35.00 ,1,$30.00 ,2,1125,2,2,1125,1125,2,1125,5 weeks ago,169,88,43,9/21/18,3/12/20,92,9,9,10,9,10,9,f,f,f,moderate,f,f,4,4.14
25517107,Large room in friendly house in center of D.C.,36216383,6/19/15,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,1,1,t,f,Columbia Heights,20009,38.92057,-77.03265,t,Townhouse,Private room,2,1,1,1,Real Bed,$76.00 ,,,$0.00 ,$90.00 ,2,$50.00 ,1,1125,1,1,1125,1125,1,1125,5 months ago,0,44,20,6/7/18,1/21/20,99,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,1,1.77
25519095,D.C. Studio Apartment,67260423,4/14/16,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,1,1,t,f,Columbia Heights,20009,38.92362,-77.03546,t,Apartment,Entire home/apt,5,1,0,1,Real Bed,$90.00 ,,,$0.00 ,$30.00 ,2,$10.00 ,1,1125,1,1,1125,1125,1,1125,19 months ago,0,12,0,6/25/18,12/23/18,98,10,10,10,10,10,10,f,t,f,moderate,f,f,1,0.5
25519241,♥ Little Red Randloph -- Boutique Apartment ♥,11389905,1/17/14,"Washington, District of Columbia, United States",within a few hours,100%,f,Petworth,1,1,t,t,Petworth,20011,38.9392,-77.01952,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$130.00 ,,,$100.00 ,$55.00 ,2,$20.00 ,2,1125,2,2,1125,1125,2,1125,2 months ago,77,24,5,6/6/18,3/28/20,98,10,10,10,10,10,10,f,t,f,moderate,f,f,1,0.97
25532859,Shared bunk house,27353,7/24/09,"Washington, District of Columbia, United States",a few days or more,18%,f,Twining,16,16,t,t,Twining,20019,38.87532,-76.96369,t,Townhouse,Shared room,16,2,1,16,Real Bed,$10.00 ,,,$0.00 ,$0.00 ,1,$10.00 ,1,90,1,1,90,90,1,90,10 months ago,351,3,1,7/15/18,7/27/19,60,6,5,6,6,6,6,f,f,f,strict_14_with_grace_period,f,f,16,0.13
25534627,Cozy studio in-law suite close to Metro and AU,29564410,3/18/15,"Washington, District of Columbia, United States",within an hour,100%,t,North Cleveland Park,1,1,t,t,North Cleveland Park,20016,38.94887,-77.07484,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$85.00 ,,,$0.00 ,$50.00 ,1,$0.00 ,1,20,1,1,1125,1125,1,1125,3 weeks ago,147,121,67,12/14/18,5/27/20,99,10,10,10,10,10,10,f,t,f,moderate,f,f,1,6.55
25541045,Stunning townhouse in Columbia Heights,160648609,11/29/17,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,1,1,t,f,Columbia Heights,20009,38.92826,-77.02962,t,Townhouse,Entire home/apt,4,2,2,2,Real Bed,$150.00 ,,,$0.00 ,$50.00 ,1,$0.00 ,5,21,5,5,1125,1125,5,1125,7 months ago,0,0,0,,,,,,,,,,f,t,f,moderate,f,f,1,
25571727,HUGE STUDIO W/FULL KITCHEN | W/D | PARKING,192876941,6/1/18,US,within an hour,100%,t,Glover Park,1,1,t,t,Glover Park,20007,38.92193,-77.07499,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,$76.00 ,,,$250.00 ,$64.00 ,3,$25.00 ,1,365,1,4,1125,1125,3.5,1125,3 weeks ago,170,95,37,6/5/18,2/17/20,99,10,10,10,10,10,10,f,f,f,moderate,f,f,1,3.82
25580143,Trendy H Street Corridor - Basement studio,92781477,8/31/16,"Woodbridge, Virginia, United States",within an hour,100%,f,Mount Vernon Square,5,5,t,f,Near Northeast/H Street Corridor,20002,38.90078,-76.98705,t,Guest suite,Entire home/apt,5,1,0,3,Real Bed,$80.00 ,,,$150.00 ,$20.00 ,1,$15.00 ,1,90,1,1,1125,1125,1,1125,6 weeks ago,0,179,47,6/6/18,3/7/20,93,9,9,10,9,9,9,f,t,f,strict_14_with_grace_period,f,f,4,7.22
25582192,Convenient D.C. home east of Capitol Hill,88364420,8/6/16,"Washington, District of Columbia, United States",within a few hours,100%,f,Northeast Washington,0,0,t,f,Carver Langston,20002,38.9049,-76.97504,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$90.00 ,,,$0.00 ,$30.00 ,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,3 months ago,45,0,0,,,,,,,,,,f,t,f,flexible,f,f,1,
25605861,Stylish Townhome in Perfect Location!,86401186,7/27/16,"Washington, District of Columbia, United States",within an hour,94%,t,Near Northeast/H Street Corridor,4,4,t,f,Near Northeast/H Street Corridor,20002,38.90386,-77.00044,t,Townhouse,Private room,1,1.5,1,1,Real Bed,$69.00 ,,,$0.00 ,$49.00 ,1,$0.00 ,2,10,2,2,10,10,2,10,4 months ago,357,88,25,6/8/18,3/15/20,99,10,10,10,10,10,10,f,f,f,moderate,f,f,4,3.55
25611498,Charming DC Home Close to Nat'l Mall and Metro,11427881,1/18/14,"Washington, District of Columbia, United States",within an hour,100%,t,Near Northeast/H Street Corridor,2,2,t,f,Near Northeast/H Street Corridor,20002,38.90421,-76.99856,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$101.00 ,,,$100.00 ,$70.00 ,1,$0.00 ,1,30,1,1,1125,1125,1,1125,4 months ago,0,140,75,10/2/18,3/15/20,97,10,10,10,10,10,10,f,t,f,moderate,f,f,1,6.71
25612194,Cozy DC Home minutes from the Capitol,23433432,11/6/14,"Washington, District of Columbia, United States",N/A,N/A,f,Trinidad,1,1,t,f,Trinidad,20002,38.90482,-76.99199,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$80.00 ,,,$0.00 ,$30.00 ,2,$35.00 ,31,1125,31,31,1125,1125,31,1125,5 months ago,0,28,12,6/17/18,9/2/19,87,9,9,9,9,9,9,f,t,f,strict_14_with_grace_period,f,f,1,1.15
25620046,1 bedroom in a 2 bedroom apartment,69819777,5/1/16,"Washington, District of Columbia, United States",within an hour,100%,t,Park View,7,7,t,f,Park View,20010,38.9333,-77.02075,t,Apartment,Private room,2,1,1,2,Real Bed,$80.00 ,,,$100.00 ,$70.00 ,2,$25.00 ,1,1125,1,1,1125,1125,1,1125,10 months ago,362,2,0,6/6/18,8/9/18,80,8,10,10,10,8,8,f,t,f,flexible,f,f,7,0.08
25620702,Cathedral Heights Retreat with Exceptional Views,13538169,3/25/14,"Washington, District of Columbia, United States",N/A,N/A,f,Capitol Hill,1,1,t,t,Cathedral Heights,20016,38.92958,-77.07348,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$150.00 ,,,$500.00 ,$75.00 ,2,$50.00 ,3,1125,3,3,1125,1125,3,1125,24 months ago,0,2,0,8/18/18,8/31/18,90,10,9,10,10,9,9,f,t,f,moderate,f,f,2,0.09
25621623,1 bedroom in a 2 bedrooms apartment,69819777,5/1/16,"Washington, District of Columbia, United States",within an hour,100%,t,Park View,7,7,t,f,Park View,20010,38.93299,-77.01897,t,Apartment,Private room,2,1,1,1,Real Bed,$85.00 ,,,$100.00 ,$75.00 ,2,$20.00 ,1,1125,1,1,1125,1125,1,1125,10 months ago,362,0,0,,,,,,,,,,f,t,f,flexible,f,f,7,
25622495,1 bedroom in a 2bedrooms apartment,69819777,5/1/16,"Washington, District of Columbia, United States",within an hour,100%,t,Park View,7,7,t,f,Park View,20010,38.93183,-77.01916,t,Apartment,Private room,2,1,1,1,Real Bed,$70.00 ,,,$0.00 ,$70.00 ,2,$20.00 ,1,1125,1,1,1125,1125,1,1125,6 months ago,177,1,0,9/28/18,9/28/18,100,10,10,10,10,10,10,f,t,f,flexible,f,f,7,0.05
25623304,1 bedroom in a 2bedrooms apartment,69819777,5/1/16,"Washington, District of Columbia, United States",within an hour,100%,t,Park View,7,7,t,f,Park View,20010,38.93185,-77.01889,t,Apartment,Private room,2,1,1,1,Real Bed,$70.00 ,,,$100.00 ,$70.00 ,2,$20.00 ,1,1125,1,1,1125,1125,1,1125,6 months ago,177,1,0,7/31/18,7/31/18,100,10,10,10,10,10,10,f,t,f,flexible,f,f,7,0.04
