id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
12089485,AU Park/Tenleytown Colonial House,63913041,3/21/16,"Washington, District of Columbia, United States",N/A,N/A,f,American University Park,1,1,t,t,American University Park,20016,38.95396,-77.08771,t,House,Entire home/apt,8,3,3,5,Real Bed,$210.00 ,,,$500.00 ,$125.00 ,1,$0.00 ,21,42,21,21,42,42,21,42,48 months ago,0,0,0,,,,,,,,,,f,f,f,strict_14_with_grace_period,f,f,1,
12101634,Large Downtown apt with stunning Park Views,31584801,4/20/15,"New York, New York, United States",within an hour,86%,f,U Street Corridor,1,1,t,t,U Street Corridor,20009,38.91856,-77.03473,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,$175.00 ,,,$150.00 ,$80.00 ,2,$25.00 ,2,1125,2,2,1125,1125,2,1125,2 months ago,0,36,9,6/24/16,3/11/20,90,9,9,9,10,10,9,f,f,f,strict_14_with_grace_period,f,f,1,0.76
12107688,Comfy Apt in Logan Circle DC!,10569373,12/11/13,US,within a few hours,100%,f,Logan Circle,2,2,t,f,Logan Circle,20005,38.90648,-77.02878,t,Apartment,Entire home/apt,2,1,2,1,Real Bed,$52.00 ,,,$100.00 ,$0.00 ,3,$0.00 ,25,1125,25,25,1125,1125,25,1125,2 days ago,0,26,6,4/5/16,3/7/20,82,9,8,10,9,10,8,f,t,f,moderate,f,f,2,0.52
12107868,Foggy Bottom Studio - Easy Walk to the White House,6340713,5/11/13,"Washington, District of Columbia, United States",N/A,N/A,f,West End,1,1,t,t,Foggy Bottom,20037,38.90349,-77.05006,t,Apartment,Entire home/apt,1,1,0,1,Real Bed,$210.00 ,,,$200.00 ,,1,$0.00 ,1,93,1,1,93,93,1,93,37 months ago,0,3,0,4/22/16,1/23/17,80,9,8,10,10,9,9,f,f,f,moderate,f,f,1,0.06
12111955,Spacious 5BR 2FB 2blocks from metro,3175142,8/6/12,"Washington, District of Columbia, United States",within a few hours,80%,f,,3,3,t,t,Brentwood,20018,38.92114,-76.99259,t,Apartment,Entire home/apt,10,2,5,5,Real Bed,$270.00 ,,,$150.00 ,$75.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,8 months ago,365,114,13,5/4/16,3/11/20,92,9,9,10,10,9,9,f,t,f,strict_14_with_grace_period,f,f,1,2.31
12123195,Sunny Dupont Circle 1BR Apartment,8611126,9/3/13,"Washington, District of Columbia, United States",N/A,N/A,f,Dupont Circle,1,1,t,t,Dupont Circle,20008,38.91131,-77.04731,t,Apartment,Shared room,2,1,1,1,Airbed,$75.00 ,,,,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,48 months ago,0,1,0,6/22/16,6/22/16,100,10,6,8,10,10,8,f,f,f,flexible,f,f,1,0.02
12133711,Georgetown/East Village Row House,22129209,10/4/14,"The Plains, Virginia, United States",within an hour,100%,t,Georgetown,1,1,t,t,Georgetown,20007,38.90919,-77.05682,t,Townhouse,Entire home/apt,5,1,2,4,Real Bed,$300.00 ,,,$250.00 ,$160.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,7 months ago,365,51,6,5/18/16,3/9/20,98,10,9,10,10,10,9,f,f,f,moderate,f,f,1,1.04
12135037,Elegant Flat in Logan,1864688,3/5/12,"Washington, District of Columbia, United States",within an hour,100%,t,West End,15,15,t,t,Logan Circle,20001,38.90986,-77.02758,t,Condominium,Entire home/apt,4,1,1,2,Real Bed,$75.00 ,,,$0.00 ,$75.00 ,2,$25.00 ,1,1000,1,1,1000,1000,1,1000,2 weeks ago,34,212,30,4/19/16,3/15/20,97,10,9,10,10,10,9,f,t,f,strict_14_with_grace_period,f,f,14,4.25
12135609,"Artistic, Elegant and Light Filled!",5796073,4/6/13,"Washington, District of Columbia, United States",within a day,100%,t,Georgetown,1,1,t,f,Georgetown,20007,38.90785,-77.05766,t,House,Private room,2,1,1,1,Real Bed,$76.00 ,,,$250.00 ,$50.00 ,1,$0.00 ,2,30,2,2,1125,1125,2,1125,2 months ago,0,166,26,4/8/16,1/12/20,96,10,10,10,10,10,10,f,f,f,moderate,f,f,1,3.3
12147636,Modern & Cozy in Parkview w/ FREE Parking,65220625,3/31/16,"Washington, District of Columbia, United States",within an hour,83%,f,Park View,1,1,t,t,Park View,20001,38.92879,-77.018,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$83.00 ,,,$300.00 ,$59.00 ,2,$0.00 ,1,1125,1,2,1125,1125,1.3,1125,3 months ago,259,301,58,5/19/16,4/12/20,95,10,10,9,9,10,9,f,f,f,moderate,f,f,1,6.16
12150141,English basement mins walk Chinatown/Downtown,65236794,3/31/16,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,Mount Vernon Square,,38.90407,-77.0198,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$99.00 ,,,$300.00 ,$30.00 ,2,$0.00 ,4,20,4,4,20,20,4,20,3 months ago,20,17,12,10/8/17,11/25/19,99,10,9,10,10,10,10,f,f,f,moderate,f,f,1,0.53
12152132,Tourist Central |Ace Location|MONTHLY RATES AVAIL!,10292686,11/27/13,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,30,30,t,t,Capitol Hill,20002,38.89034,-77.00323,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$145.00 ,,,,$110.00 ,2,$35.00 ,30,500,3,30,365,500,19.2,497.3,a week ago,184,26,6,4/10/16,2/23/20,95,10,9,10,10,10,9,f,f,f,moderate,f,f,23,0.52
12152164,One Room,4687213,1/13/13,"Washington, District of Columbia, United States",N/A,N/A,f,Logan Circle,1,1,t,f,Logan Circle,20005,38.90762,-77.03062,t,Apartment,Private room,1,1,1,1,Real Bed,$100.00 ,,,,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,50 months ago,0,1,0,4/7/16,4/7/16,100,10,10,10,10,10,10,f,f,f,flexible,f,f,1,0.02
12154267,A private Bedroom & Bath w/ deck in cosy condo,24952526,12/17/14,"Washington, District of Columbia, United States",N/A,N/A,f,Edgewood,1,1,t,t,Edgewood,20002,38.92033,-77.00426,t,Condominium,Private room,1,1,1,1,Real Bed,$68.00 ,,,$0.00 ,$55.00 ,1,$20.00 ,1,1125,1,1,1125,1125,1,1125,7 months ago,31,37,1,4/11/16,6/25/19,98,10,10,10,10,10,9,f,f,f,flexible,f,f,1,0.74
12173827,"Basement Apartment in Brookland, DC",1635057,1/21/12,"Washington, District of Columbia, United States",N/A,N/A,f,Woodridge,1,1,t,t,Woodridge,20018,38.93879,-76.97574,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$100.00 ,,,,,1,$10.00 ,1,1125,1,1,1125,1125,1,1125,48 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
12173928,Basement studio w/ private Parking &full kitchen,65403910,4/1/16,"Washington, District of Columbia, United States",within an hour,100%,f,Petworth,1,1,t,t,Petworth,20011,38.94682,-77.02303,t,Townhouse,Entire home/apt,3,1,1,2,Real Bed,$78.00 ,,,$100.00 ,$75.00 ,2,$0.00 ,2,1125,2,2,1125,1125,2,1125,7 months ago,363,125,13,9/11/16,3/15/20,85,9,9,10,10,9,9,f,t,f,moderate,f,f,2,2.77
12174879,Gorgeous Private Basement in Solar Home,3331633,8/21/12,"Washington, District of Columbia, United States",within an hour,100%,t,Brentwood,10,10,t,t,Brentwood,20018,38.9195,-76.98467,t,Townhouse,Entire home/apt,4,1,1,1,Real Bed,$100.00 ,,"$1,450.00 ",$0.00 ,$50.00 ,1,$5.00 ,180,600,180,180,600,600,180,600,6 months ago,282,8,0,4/25/16,11/25/17,95,10,10,10,10,9,10,f,f,f,moderate,f,f,5,0.16
12183872,Spacious Room with Private Roofdeck,11438316,1/19/14,"Washington, District of Columbia, United States",N/A,N/A,f,Shaw,2,2,t,t,Shaw,20001,38.90828,-77.02318,t,Apartment,Private room,2,1.5,1,1,Real Bed,$150.00 ,,,$150.00 ,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,44 months ago,0,5,0,4/11/16,8/1/16,100,10,10,10,10,10,10,f,f,f,moderate,f,f,2,0.1
12186361,Full rowhouse TEN blocks from Capitol,65492462,4/2/16,"Washington, District of Columbia, United States",within a day,100%,f,Near Northeast/H Street Corridor,1,1,t,f,Near Northeast/H Street Corridor,20002,38.90639,-77.00111,t,House,Entire home/apt,4,1,2,2,Real Bed,$120.00 ,,,"$1,800.00 ",$0.00 ,1,$0.00 ,70,272,70,70,1125,1125,70,1125,5 weeks ago,232,1,0,9/1/18,9/1/18,,,,,,,,f,t,f,strict_14_with_grace_period,f,f,1,0.05
12193565,Capitol Hill/ US Senate/US Capitol. 1BRm. Unit B,65548398,4/3/16,"Washington, District of Columbia, United States",within a day,90%,t,Eckington,6,6,t,f,Capitol Hill,20002,38.89669,-77.0016,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$144.00 ,,,$250.00 ,$125.00 ,3,$45.00 ,3,1125,3,3,1125,1125,3,1125,a week ago,243,38,17,2/12/18,3/10/20,97,10,10,10,10,10,10,f,f,f,moderate,f,f,6,1.37
12199228,Comfy one bedroom unit by U Street,62329576,3/9/16,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,1,1,t,t,Columbia Heights,20009,38.92186,-77.03365,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$89.00 ,,,,,1,$0.00 ,2,7,2,2,7,7,2,7,50 months ago,0,1,0,4/15/16,4/15/16,80,,,,,,,f,f,f,moderate,f,f,1,0.02
12202079,Charming Victorian in the heart of Washington DC,15365907,5/11/14,"Washington, District of Columbia, United States",within an hour,100%,t,Shaw,4,4,t,t,Shaw,20001,38.91149,-77.02117,t,House,Private room,2,1.5,1,1,Real Bed,$80.00 ,,,,$20.00 ,1,$0.00 ,3,90,3,3,90,90,3,90,3 weeks ago,141,224,47,4/12/16,3/14/20,99,10,10,10,10,10,10,f,f,f,moderate,f,f,4,4.47
12202155,"Cozy, Comfy, Studio in Downtown DC",23356179,11/4/14,"Washington, District of Columbia, United States",N/A,N/A,t,,2,2,t,t,Downtown/Penn Quarter,20005,38.90463,-77.0285,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$108.00 ,,,$375.00 ,$35.00 ,2,$25.00 ,2,7,2,2,7,7,2,7,4 months ago,0,75,13,5/12/16,3/18/20,100,10,10,10,10,10,10,f,f,f,moderate,f,f,1,1.53
12207465,Capitol Hill Bedroom&bathroom-close to everything,20530375,8/25/14,"Washington, District of Columbia, United States",N/A,N/A,t,,1,1,t,t,Kingman Park,20002,38.89302,-76.98222,t,House,Private room,2,1,1,1,Real Bed,$80.00 ,,,$100.00 ,$25.00 ,1,$12.00 ,1,8,1,1,8,8,1,8,4 months ago,61,91,13,4/14/16,10/26/19,98,10,10,10,10,10,10,f,f,f,moderate,f,f,1,1.82
12216660,Cute Studio in Shaw,18492215,7/20/14,"New York, New York, United States",N/A,N/A,f,,1,1,t,t,Shaw,20001,38.90621,-77.02316,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$80.00 ,,,,$20.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,46 months ago,0,5,0,7/3/16,8/28/16,100,10,10,10,10,10,10,f,f,f,flexible,f,f,1,0.11
12219364,"Sunny, spacious, and cozy 1 bedroom",6116576,4/27/13,"Madrid, Community of Madrid, Spain",N/A,N/A,f,Dupont Circle,1,1,t,t,Dupont Circle,20037,38.90966,-77.04647,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$145.00 ,,,$200.00 ,$75.00 ,2,$20.00 ,4,1125,4,4,1125,1125,4,1125,12 months ago,60,11,0,4/29/16,4/27/18,94,10,10,9,10,10,10,f,f,f,moderate,f,f,1,0.22
12221410,Beautiful Basement Apartment,28299746,2/24/15,"Washington, District of Columbia, United States",N/A,N/A,f,Palisades,1,1,t,t,Palisades,20007,38.92075,-77.099,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$99.00 ,,,,,2,$25.00 ,1,1125,1,1,1125,1125,1,1125,9 months ago,143,57,0,4/9/16,4/28/17,95,10,10,10,10,10,9,f,f,f,moderate,f,f,1,1.13
12222626,H St./Capitol Hill Spacious Apt,21970011,9/30/14,"Washington, District of Columbia, United States",N/A,N/A,f,Near Northeast/H Street Corridor,1,1,t,t,Capitol Hill,20002,38.8975,-76.98997,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$200.00 ,,,,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,50 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
12223526,Modern Studio near DC Convention Center,33300484,5/13/15,"Washington, District of Columbia, United States",N/A,N/A,f,Mount Vernon Square,1,1,t,t,Mount Vernon Square,20001,38.90163,-77.01772,t,Apartment,Entire home/apt,3,1,0,1,Real Bed,$130.00 ,,,,$25.00 ,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,18 months ago,0,35,0,4/19/16,11/18/18,99,10,10,10,10,10,10,f,f,f,moderate,f,f,1,0.7
12242142,Beautiful Townhouse with deck,48280621,11/5/15,"Washington, District of Columbia, United States",N/A,N/A,f,Near Northeast/H Street Corridor,1,1,t,t,Near Northeast/H Street Corridor,20002,38.90138,-76.99307,t,Townhouse,Private room,2,1,1,1,Real Bed,$140.00 ,,,,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,42 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
12243205,Cozy Apartment in the heart of Washington DC,15365907,5/11/14,"Washington, District of Columbia, United States",within an hour,100%,t,Shaw,4,4,t,t,Shaw,20001,38.90987,-77.02142,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$120.00 ,,,$150.00 ,$50.00 ,2,$0.00 ,3,90,3,3,1125,1125,3,1125,a week ago,109,207,43,5/29/16,3/13/20,98,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,4,4.26
12247850,"Beautiful, private suite, in central Washington,DC",6202853,5/2/13,"Washington, District of Columbia, United States",N/A,N/A,t,Dupont Circle,1,1,t,f,Dupont Circle,20009,38.91446,-77.04303,t,Condominium,Private room,1,1,1,1,Real Bed,$85.00 ,,,$350.00 ,$75.00 ,1,$35.00 ,2,1125,2,2,1125,1125,2,1125,3 months ago,143,52,5,4/20/16,5/16/20,100,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,1.04
12249033,Two Floors Near U Street and Convention Center,25408286,12/30/14,"Washington, District of Columbia, United States",within an hour,100%,f,Bloomingdale,2,2,t,f,Shaw,20001,38.91315,-77.02471,t,Townhouse,Entire home/apt,6,2.5,2,3,Real Bed,$160.00 ,,,$200.00 ,$120.00 ,4,$30.00 ,2,30,2,2,30,30,2,30,2 months ago,89,168,25,10/7/16,2/17/20,97,10,10,10,10,10,10,f,f,f,moderate,f,f,2,3.8
12249707,Overlooking Rock Creek Park in D.C.,9383920,10/12/13,"Washington, District of Columbia, United States",N/A,N/A,f,Crestwood,2,2,t,t,Crestwood,20011,38.9459,-77.04347,t,House,Private room,2,1,1,1,Real Bed,$50.00 ,,,,,1,$0.00 ,2,3,2,2,3,3,2,3,37 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
12253009,"Location, Location, Location - US Capitol & more",65969182,4/5/16,"Washington, District of Columbia, United States",within a few hours,100%,t,Capitol Hill,1,1,t,t,Capitol Hill,20002,38.89162,-76.99958,t,Apartment,Entire home/apt,3,1,0,1,Real Bed,$109.00 ,,,$0.00 ,$60.00 ,2,$10.00 ,2,30,2,2,1125,1125,2,1125,a week ago,304,274,72,5/3/16,3/13/20,98,10,10,10,10,10,10,f,f,f,moderate,f,f,1,5.54
12265438,Spacious 1-BR Apt in U St Corridor,2153896,4/16/12,"Washington, District of Columbia, United States",within an hour,100%,t,U Street Corridor,1,1,t,f,U Street Corridor,20009,38.91493,-77.03057,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$130.00 ,,,$500.00 ,$125.00 ,2,$10.00 ,1,30,1,1,30,30,1,30,3 weeks ago,142,91,20,5/18/16,2/28/20,100,10,10,10,10,10,10,f,f,f,moderate,f,f,1,1.86
12274959,Trendy Private Basement in NE DC,47511011,10/26/15,"Washington, District of Columbia, United States",within an hour,100%,f,Brentwood,1,1,t,t,Brentwood,20018,38.92109,-76.98568,t,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$90.00 ,,,$200.00 ,$50.00 ,2,$25.00 ,2,1125,2,2,1125,1125,2,1125,2 months ago,19,88,15,7/25/17,3/22/20,97,10,10,10,10,9,10,f,t,f,moderate,f,f,1,2.55
12282255,Spacious Rooms in the U.S. Capital,66182056,4/7/16,"Washington, District of Columbia, United States",N/A,N/A,f,Marshall Heights,2,2,t,t,Marshall Heights,20019,38.88807,-76.91881,t,Townhouse,Private room,4,1,2,2,Real Bed,$250.00 ,,,,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,10 months ago,0,7,0,5/30/16,8/21/16,100,10,9,10,10,9,9,f,f,f,flexible,f,f,2,0.14
12294337,Dupont Circle Studio 1blk Metro,16654106,6/11/14,"Washington, District of Columbia, United States",N/A,N/A,f,Dupont Circle,1,1,t,t,Dupont Circle,20036,38.90961,-77.0373,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$140.00 ,,,"$1,600.00 ",$20.00 ,1,$0.00 ,180,181,180,180,181,181,180,181,49 months ago,177,4,0,4/15/16,5/26/16,100,10,10,10,10,10,10,f,f,f,moderate,f,f,1,0.08
12294596,Well Located Basement Ap in DC!,33054104,5/10/15,"Washington, District of Columbia, United States",N/A,N/A,f,Bloomingdale,1,1,t,f,Bloomingdale,20001,38.91508,-77.01112,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$65.00 ,,,,,2,$0.00 ,1,1125,1,1,1125,1125,1,1125,46 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
12295275,Premium 2BR/2BA in Luxury NEW Condo @Union Station,46582948,10/14/15,United States,within an hour,100%,t,Mount Vernon Square,47,47,t,f,Mount Vernon Square,20001,38.90119,-77.01402,t,Serviced apartment,Entire home/apt,8,2,2,5,Real Bed,$180.00 ,"$1,100.00 ","$4,000.00 ",$350.00 ,$125.00 ,4,$15.00 ,4,180,4,4,1125,1125,4,1125,3 months ago,83,162,37,4/30/16,2/24/20,97,10,10,10,10,10,9,f,t,f,strict_14_with_grace_period,f,f,10,3.27
12302005,Cozy Bloomingdale Coach House - Apartment 1,95464,3/18/10,"Washington, District of Columbia, United States",within a few hours,78%,f,Bloomingdale,3,3,f,t,Bloomingdale,20002,38.91347,-77.01039,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$79.00 ,,,,$25.00 ,4,$20.00 ,2,1125,2,2,1125,1125,2,1125,9 months ago,365,178,25,8/22/16,3/13/20,87,9,9,9,9,9,9,f,t,f,strict_14_with_grace_period,f,f,3,3.89
12314626,"SPACIOUS 1 BR 2 Bath Condo, near metro green line",22059325,10/2/14,"Washington, District of Columbia, United States",within a few hours,100%,t,,1,1,t,t,Congress Heights,20032,38.8366,-76.99901,f,Loft,Entire home/apt,2,2,1,1,Real Bed,$85.00 ,,,$100.00 ,$15.00 ,2,$20.00 ,3,1125,3,3,1125,1125,3,1125,2 weeks ago,128,223,36,4/15/16,3/31/20,96,10,9,10,10,9,10,f,t,f,moderate,f,f,1,4.46
12318271,Cozy and Convenient Home in Northeast DC,11671181,1/26/14,"Washington, District of Columbia, United States",N/A,N/A,f,Eckington,1,1,t,t,Eckington,20002,38.91832,-77.00384,t,House,Private room,2,1,1,1,Real Bed,$70.00 ,,,$0.00 ,$20.00 ,2,$35.00 ,2,10,2,2,10,10,2,10,28 months ago,0,53,0,6/20/16,11/15/17,95,10,10,10,10,9,10,f,f,f,moderate,f,f,1,1.11
12324758,Prime UPSCALE 2BR Condo by Convention Center #2,46582948,10/14/15,United States,within an hour,100%,t,Mount Vernon Square,47,47,t,f,Mount Vernon Square,20001,38.90469,-77.01546,t,Apartment,Entire home/apt,8,2,2,3,Real Bed,$210.00 ,"$1,000.00 ","$4,000.00 ",$450.00 ,$135.00 ,4,$20.00 ,2,300,2,2,1125,1125,2,1125,2 months ago,53,138,32,5/13/16,4/13/20,98,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,10,2.81
12324845,Stunning view in Dupont Circle,63763557,3/20/16,"Alexandria, Virginia, United States",N/A,N/A,f,Kalorama,1,1,t,t,Kalorama,20009,38.91482,-77.04781,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$100.00 ,,,$100.00 ,$80.00 ,3,$35.00 ,2,1125,2,2,1125,1125,2,1125,31 months ago,0,15,0,9/4/17,12/3/17,96,10,9,10,10,10,9,f,t,f,moderate,f,f,1,0.45
12325295,Prime UPSCALE APT 5 Minutes Walk@Convention Center,46582948,10/14/15,United States,within an hour,100%,t,Mount Vernon Square,47,47,t,f,Mount Vernon Square,20001,38.90508,-77.01853,t,Apartment,Entire home/apt,7,2,2,5,Real Bed,$225.00 ,,,$350.00 ,$125.00 ,4,$20.00 ,4,180,4,4,1125,1125,4,1125,today,41,148,44,6/3/16,3/4/20,97,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,10,3.06
12344373,Private Room in BrightUrban Chateau,20916886,9/4/14,"Washington, District of Columbia, United States",N/A,N/A,f,Bloomingdale,1,1,t,t,Bloomingdale,20001,38.91906,-77.00995,t,Apartment,Private room,2,1,1,1,Real Bed,$61.00 ,,,,,1,$0.00 ,5,1125,5,5,1125,1125,5,1125,32 months ago,0,19,0,5/2/16,5/19/17,95,10,10,10,10,9,10,f,f,f,moderate,f,f,1,0.38
12344780,Room in bright urban chateau,4411541,12/15/12,"Washington, District of Columbia, United States",N/A,N/A,f,Bloomingdale,2,2,t,t,Bloomingdale,20001,38.91756,-77.01178,t,Townhouse,Private room,1,1,1,1,Real Bed,$184.00 ,,,$0.00 ,$0.00 ,1,$15.00 ,2,90,2,2,90,90,2,90,9 months ago,179,9,1,5/24/16,11/8/19,100,10,10,10,10,10,10,f,f,f,flexible,f,f,1,0.18
12368359,"Beautiful, feel-good one bedroom!",66827336,4/11/16,"Green Cove Springs, Florida, United States",N/A,N/A,f,Columbia Heights,1,1,t,f,Columbia Heights,20009,38.92753,-77.02957,t,Apartment,Entire home/apt,2,1,1,2,Real Bed,$70.00 ,,,,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,50 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
12380083,Entire studio in the heart of DC!,28246210,2/23/15,"Washington, District of Columbia, United States",N/A,N/A,f,Adams Morgan,1,1,t,f,Adams Morgan,20009,38.92079,-77.03776,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,$600.00 ,,,,$40.00 ,1,$0.00 ,2,50,2,2,50,50,2,50,42 months ago,0,1,0,5/22/16,5/22/16,100,10,8,8,10,10,8,f,f,f,moderate,f,f,1,0.02
12384161,Comfortable Studio w/ Hipster Style,546344,4/30/11,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,1,1,t,t,Columbia Heights,20009,38.92132,-77.03127,t,Townhouse,Entire home/apt,2,1,1,1,Real Bed,$115.00 ,,,,$35.00 ,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,32 months ago,0,53,0,5/13/16,10/5/17,99,10,10,10,10,10,10,f,t,f,moderate,f,f,1,1.08
12391389,Dupont City Loft Downtown DC,8008783,8/7/13,"Washington, District of Columbia, United States",within a few hours,87%,f,Downtown/Penn Quarter,56,56,t,t,Dupont Circle,20036,38.90776,-77.04331,t,Apartment,Entire home/apt,5,1,1,2,Real Bed,$175.00 ,,,,$150.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,5 weeks ago,325,110,12,4/29/16,12/6/19,88,9,9,10,9,10,9,f,t,f,strict_14_with_grace_period,f,f,51,2.22
12395984,Cozy neat studio,67024800,4/13/16,"Washington, District of Columbia, United States",N/A,N/A,f,Kent,1,1,t,t,Kent,20016,38.92635,-77.10107,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$61.00 ,,,$100.00 ,$90.00 ,1,$0.00 ,1,20,1,1,20,20,1,20,49 months ago,0,1,0,5/10/16,5/10/16,,,,,,,,f,f,f,moderate,f,f,1,0.02
12399984,Top Floor | Cozy Open Space | MONTHLY RATES AVAIL!,10292686,11/27/13,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,30,30,t,t,Capitol Hill,20002,38.88999,-77.00228,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,$165.00 ,,,$0.00 ,$125.00 ,3,$35.00 ,30,500,3,28,365,500,24.7,384.2,yesterday,350,27,15,6/10/16,2/17/20,96,10,10,10,10,10,9,f,t,f,moderate,f,f,23,0.56
12400338,Cozy Nest With Patio | MONTHLY RATES AVAIL!,10292686,11/27/13,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,30,30,t,t,Capitol Hill,20003,38.89014,-77.00021,t,Apartment,Entire home/apt,2,1,0,0,Real Bed,$145.00 ,,,$0.00 ,$75.00 ,1,$0.00 ,30,500,3,30,360,500,20,484.9,a week ago,280,18,7,5/6/16,5/16/20,94,9,10,10,10,10,9,f,f,f,moderate,f,f,23,0.36
12403337,Beautiful Spacious DC Studio,67068549,4/13/16,"Washington, District of Columbia, United States",within an hour,100%,f,Fort Lincoln,0,0,t,t,Fort Lincoln,20018,38.92207,-76.95323,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$97.00 ,,,$0.00 ,$25.00 ,2,$30.00 ,2,1125,2,2,1125,1125,2,1125,21 months ago,365,97,3,4/16/16,2/18/20,96,10,10,10,10,9,10,f,t,f,moderate,f,f,1,1.94
12421372,One bedroom basement apartment,31230522,4/14/15,"Washington, District of Columbia, United States",within a few hours,100%,t,Shepherd Park,1,1,t,t,Shepherd Park,20012,38.97942,-77.02815,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$95.00 ,,,,,2,$35.00 ,1,1125,1,1,1125,1125,1,1125,today,350,106,9,9/1/16,2/7/20,99,10,10,10,10,10,10,f,f,f,flexible,f,f,1,2.33
12423375,Modern and Very  Private Space  - Capitol Hill,2216329,4/24/12,"Washington, District of Columbia, United States",within a few hours,70%,t,Capitol Hill,1,1,t,t,Capitol Hill,20003,38.88156,-76.99892,t,Apartment,Entire home/apt,2,1,1,1,Pull-out Sofa,$125.00 ,,,,$40.00 ,2,$25.00 ,3,30,3,3,1125,1125,3,1125,yesterday,53,179,37,5/28/16,3/1/20,99,10,10,10,10,10,10,f,t,f,flexible,f,f,1,3.68
12431578,Comfy room for 2 in large family home w/great yard,45509940,10/1/15,"Washington, District of Columbia, United States",within a day,100%,f,Manor Park,3,3,t,t,Manor Park,20012,38.9701,-77.02129,t,House,Private room,2,1.5,3,5,Real Bed,$49.00 ,,,$100.00 ,$75.00 ,6,$10.00 ,10,1125,10,10,1125,1125,10,1125,5 months ago,50,11,0,8/3/16,8/11/18,92,9,9,9,9,9,9,f,f,f,moderate,f,f,3,0.24
